,Country,City,AQI_Value,CO_AQI_Value,Ozone_AQI_Value,NO2_AQI_Value,PM2_5_AQI_Value,Lat,Lng,PM10
334,Estonia,Tallinn,39,na,28,na,28,59.414133,24.649218,8
335,Estonia,Tallinn,39,na,28,na,28,59.414133,24.649218,8
336,Estonia,Tallinn,43,na,28,na,27,59.43107,24.760317,8
337,Estonia,Tallinn,43,na,28,na,27,59.43107,24.760317,8
338,Estonia,Tallinn,43,na,28,na,27,59.43107,24.760317,8
339,Estonia,Tallinn,43,na,28,na,27,59.43107,24.760317,8
340,Estonia,Tallinn,42,na,27,na,28,59.447293,24.715126,8
341,Estonia,Tallinn,43,na,28,na,27,59.43107,24.760317,8
342,Estonia,Tallinn,43,na,28,na,27,59.43107,24.760317,8
343,Estonia,Tallinn,39,na,28,na,28,59.414133,24.649218,8
344,Ethiopia,Addiss Abeba,127,na,9,na,290,9.058498,38.761642,240
345,Ethiopia,Addiss Abeba,127,na,9,na,290,9.058498,38.761642,240
346,Ethiopia,Addiss Abeba,80,na,9,na,290,8.996519,38.725433,240
347,Ethiopia,Addiss Abeba,127,na,9,na,290,9.058498,38.761642,240
348,Ethiopia,Addiss Abeba,80,na,9,na,290,8.996519,38.725433,240
349,Ethiopia,Addiss Abeba,127,na,9,na,290,9.058498,38.761642,240
350,Ethiopia,Addiss Abeba,127,na,9,na,290,9.058498,38.761642,240
351,Ethiopia,Addiss Abeba,80,na,9,na,290,8.996519,38.725433,240
352,Ethiopia,Addiss Abeba,127,na,9,na,290,9.058498,38.761642,240
353,Ethiopia,Addiss Abeba,80,na,9,na,290,8.996519,38.725433,240
354,Ethiopia,Addiss Abeba,127,na,9,na,290,9.058498,38.761642,240
355,Finland,Helsinki,35,na,24,na,32,60.1733244,24.9410248,10
356,Finland,Helsinki,30,na,24,na,32,60.16964,24.93924,10
357,Finland,Espoo,25,na,25,na,19,60.22024,24.81133,7
358,Finland,Helsinki,30,na,24,na,32,60.16964,24.93924,10
359,Finland,Helsinki,40,na,26,na,31,60.19644,24.95198,9
360,Finland,Helsinki,35,na,24,na,32,60.1733244,24.9410248,10
361,Finland,Pori,35,na,29,na,24,61.48226,21.81329,7
362,Finland,Helsinki,40,na,26,na,31,60.19644,24.95198,9
363,Finland,Helsinki,35,na,24,na,32,60.1733244,24.9410248,10
364,Finland,Helsinki,34,na,27,na,29,60.22393,25.10244,9
365,Finland,Helsinki,30,na,24,na,32,60.16964,24.93924,10
366,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
367,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
368,France,Rennes,40,na,27,na,21,48.11521,-1.673088,7
369,France,Montlhéry,55,na,27,na,23,48.640929999815,2.2687200004266,7
370,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
371,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
372,France,Issy-les-Moulineaux,16,na,26,na,31,48.8303,2.26972,9
373,France,Puteaux,30,na,26,na,31,48.8913,2.24064,9
374,France,Strasbourg,22,na,32,na,45,48.588056,7.729722,14
375,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
376,France,Pantin,35,na,26,na,31,48.9022,2.3907,9
377,France,Paris,56,na,26,na,31,48.8686,2.31166,9
378,France,Paris,56,na,26,na,31,48.8686,2.31166,9
379,France,Vitry-sur-Seine,34,na,26,na,26,48.7759,2.37577,8
380,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
381,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
382,France,Paris,56,na,26,na,31,48.8686,2.31166,9
383,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
384,Italy,Cerano,1,0.1,35,3.7,52,45.4099034,8.7875429,18
385,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
386,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
387,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
388,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
389,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
390,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
391,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
392,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
393,France,Paris,47,na,26,na,31,48.8733,2.32957,9
394,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
395,France,Pantin,35,na,26,na,31,48.9022,2.3907,9
396,France,Saint-Denis,45,na,26,na,31,48.9251,2.35654,9
397,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
398,France,Paris,33,na,26,na,31,48.8917,2.34563,9
399,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
400,France,Rennes,40,na,27,na,21,48.11521,-1.673088,7
401,United Kingdom,City of Westminster,29,2.3,25,28.4,52,51.52253,-0.154611,15
402,France,Issy-les-Moulineaux,16,na,26,na,31,48.8303,2.26972,9
403,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
404,France,Montlhéry,55,na,27,na,23,48.640929999815,2.2687200004266,7
405,France,Talence,44,na,28,na,30,44.800461732357,-0.589397901038,9
406,France,Montlhéry,55,na,27,na,23,48.640929999815,2.2687200004266,7
407,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
408,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
409,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
410,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
411,France,Paris,47,na,26,na,31,48.8733,2.32957,9
412,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
413,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
414,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
415,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
416,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
417,France,Paris,74,na,26,na,31,48.8386,2.41278,9
418,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
419,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
420,France,Toulouse,54,na,31,na,30,43.62358041,1.438546479,9
421,France,Paris,33,na,26,na,31,48.8917,2.34563,9
422,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
423,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
424,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
425,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
426,France,Paris,56,na,26,na,31,48.8686,2.31166,9
427,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
428,France,Pantin,35,na,26,na,31,48.9022,2.3907,9
429,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
430,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
431,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
432,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
433,France,Nogent-sur-Marne,20,na,28,na,27,48.8408,2.4844,8
434,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
435,France,Paris,56,na,26,na,31,48.8686,2.31166,9
436,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
437,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
438,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
439,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
440,France,Issy-les-Moulineaux,16,na,26,na,31,48.8303,2.26972,9
441,France,Paris,38,0.1,26,7,31,48.8621,2.34462,9
442,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
443,France,Puteaux,30,na,26,na,31,48.8913,2.24064,9
444,France,Pantin,35,na,26,na,31,48.9022,2.3907,9
445,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
446,France,Pantin,35,na,26,na,31,48.9022,2.3907,9
447,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
448,France,Paris,45,0.1,26,25.3,31,48.856614,2.3522219,9
449,Germany,Berlin,91,0.1,29,13.3,38,52.463611,13.31825,11
450,Germany,Berlin,91,0.1,29,13.3,38,52.463611,13.31825,11
451,Germany,Berlin,89,na,29,na,38,52.543041,13.349326,11
452,Germany,Berlin,89,na,29,na,38,52.543041,13.349326,11
453,Germany,Berlin,78,0.1,29,7.4,38,52.5200066,13.404954,11
454,United Kingdom,London,38,2.6,25,9.3,52,51.49467,-0.131931,15
455,Germany,Berlin,89,na,29,na,38,52.543041,13.349326,11
456,Germany,Berlin,89,na,29,na,38,52.543041,13.349326,11
457,Germany,Berlin,91,0.1,29,13.3,38,52.463611,13.31825,11
458,Germany,Hanover,47,na,35,na,36,52.3758916,9.7320104,11
459,Germany,Berlin,102,na,29,na,38,52.513606,13.418833,11
460,Germany,Berlin,87,0.1,33,9.6,50,52.514072,13.469931,15
461,Germany,Berlin,93,na,29,na,38,52.509813,13.382377,11
462,Germany,Berlin,78,0.1,29,7.4,38,52.5200066,13.404954,11
463,Germany,Berlin,89,na,29,na,38,52.543041,13.349326,11
464,Germany,Berlin,93,na,29,na,38,52.509813,13.382377,11
465,United Kingdom,Manor Royal,34,na,26,na,27,51.142082,-0.194181,8
466,Germany,Berlin,91,0.1,29,13.3,38,52.463611,13.31825,11
467,Germany,Berlin,87,0.1,33,9.6,50,52.514072,13.469931,15
468,Germany,Berlin,93,na,29,na,38,52.509813,13.382377,11
469,Germany,Berlin,78,0.1,29,7.4,38,52.5200066,13.404954,11
470,Germany,Berlin,89,na,29,na,38,52.543041,13.349326,11
471,Germany,Berlin,93,na,29,na,38,52.509813,13.382377,11
472,Nigeria,Abuja,38,na,4,na,113,6.4404830932617,3.4068150520325,55
473,Nigeria,Abuja,38,na,4,na,113,6.4404830932617,3.4068150520325,55
474,Nigeria,Abuja,38,na,4,na,113,6.4404830932617,3.4068150520325,55
475,Nigeria,Abuja,38,na,4,na,113,6.4404830932617,3.4068150520325,55
476,Nigeria,Abuja,38,na,4,na,113,6.4404830932617,3.4068150520325,55
477,Nigeria,Abuja,38,na,4,na,113,6.4404830932617,3.4068150520325,55
478,Nigeria,Abuja,38,na,4,na,113,6.4404830932617,3.4068150520325,55
479,Nigeria,Abuja,38,na,4,na,113,6.4404830932617,3.4068150520325,55
480,Nigeria,Abuja,38,na,4,na,113,6.4404830932617,3.4068150520325,55
481,Nigeria,Abuja,38,na,4,na,113,6.4404830932617,3.4068150520325,55
482,Nigeria,Abuja,38,na,4,na,113,6.4404830932617,3.4068150520325,55
483,Nigeria,Abuja,38,na,4,na,113,6.4404830932617,3.4068150520325,55
484,Nigeria,Abuja,38,na,4,na,113,6.4404830932617,3.4068150520325,55
485,Côte d'Ivoire,Cocody,55,na,4,na,69,5.36,-4.0083,34
486,Greece,Athens,74,na,24,na,28,37.988028,23.727628,10
487,Greece,Athens,74,na,24,na,28,37.988028,23.727628,10
488,Greece,Athens,74,na,24,na,28,37.988028,23.727628,10
489,Greece,Athens,74,na,24,na,28,37.988028,23.727628,10
490,Greece,Athens,74,na,24,na,28,37.988028,23.727628,10
491,Greece,Athens,74,na,24,na,28,37.988028,23.727628,10
492,Greece,Piraeus,70,0.1,27,22.4,65,37.9432869,23.64751053,23
493,Greece,Athens,74,na,24,na,28,37.988028,23.727628,10
494,Greece,Athens,74,na,24,na,28,37.988028,23.727628,10
495,Greece,Municipal Unit of Cholargos,51,na,36,na,48,37.99510574,23.81941795,15
496,Greece,Piraeus,70,0.1,27,22.4,65,37.9432869,23.64751053,23
497,Guatemala,Guatemala City,1,na,6,na,107,14.6069387,-90.5169696,43
498,Guatemala,Guatemala City,1,na,6,na,107,14.6069387,-90.5169696,43
499,Guatemala,Guatemala City,1,na,6,na,107,14.6069387,-90.5169696,43
500,Guatemala,Guatemala City,1,na,6,na,107,14.6069387,-90.5169696,43
501,Guatemala,Guatemala City,1,na,6,na,107,14.6069387,-90.5169696,43
502,Côte d'Ivoire,Cocody,55,na,4,na,69,5.36,-4.0083,34
503,France,Marigot,26,na,8,na,18,18.070114,-63.081481,8
504,France,Marigot,26,na,8,na,18,18.070114,-63.081481,8
505,France,Marigot,26,na,8,na,18,18.070114,-63.081481,8
506,France,Marigot,26,na,8,na,18,18.070114,-63.081481,8
507,France,Marigot,26,na,8,na,18,18.070114,-63.081481,8
508,El Salvador,Reparto Lomas del Río,124,na,5,na,60,13.71518889,-89.15481944,24
509,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
510,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
511,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
512,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
513,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
514,France,Angers,36,na,26,na,21,47.4685,-0.555933,7
515,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
516,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
517,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
518,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
519,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
520,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
521,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
522,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
523,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
524,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
525,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
526,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
527,Slovakia,Plášťovce,57,na,37,na,41,48.159614,18.978505,11
528,Iceland,Reykjavik,15,0.1,21,3.3,13,64.142,-21.946,4
529,Iceland,Reykjavik,15,0.1,21,3.3,13,64.142,-21.946,4
530,Iceland,Reykjavik,15,0.1,21,3.3,13,64.142,-21.946,4
531,Iceland,Reykjavik,34,0.1,23,11.4,51,64.13,-21.875,15
532,Iceland,Reykjavik,15,0.1,21,3.3,13,64.142,-21.946,4
533,India,New Delhi,63,7.3,11,5.1,89,28.531314,77.270686,45
534,India,New Delhi,41,11.3,10,0.6,121,30.269444,78.044167,55
535,India,New Delhi,99,11.8,10,10.3,91,28.5648,77.1744,46
536,India,New Delhi,57,3.5,15,5,101,28.964949,77.278761,46
537,India,New Delhi,99,11.8,10,10.3,91,28.5648,77.1744,46
538,Indonesia,Special Capital Region of Jakarta,124,na,9,na,240,-6.182536,106.834236,140
539,Indonesia,Special Capital Region of Jakarta,124,na,9,na,240,-6.182536,106.834236,140
540,Indonesia,Special Capital Region of Jakarta,124,na,9,na,240,-6.182536,106.834236,140
541,Indonesia,Special Capital Region of Jakarta,124,na,9,na,240,-6.182536,106.834236,140
542,Indonesia,Special Capital Region of Jakarta,124,na,9,na,240,-6.182536,106.834236,140
543,Indonesia,Special Capital Region of Jakarta,124,na,9,na,240,-6.182536,106.834236,140
544,Indonesia,Special Capital Region of Jakarta,124,na,9,na,240,-6.182536,106.834236,140
545,Indonesia,Special Capital Region of Jakarta,124,na,9,na,240,-6.182536,106.834236,140
546,Indonesia,Special Capital Region of Jakarta,124,na,9,na,240,-6.182536,106.834236,140
547,Iran,دهستان الوند,47,6,22,15,69,34.5097412,45.5740953,67
548,Iran,دهستان الوند,47,6,22,15,69,34.5097412,45.5740953,67
549,Iran,دهستان الوند,47,6,22,15,69,34.5097412,45.5740953,67
550,Iran,دهستان الوند,47,6,22,15,69,34.5097412,45.5740953,67
551,Iran,دهستان الوند,47,6,22,15,69,34.5097412,45.5740953,67
552,Iran,دهستان الوند,47,6,22,15,69,34.5097412,45.5740953,67
553,Iran,دهستان الوند,47,6,22,15,69,34.5097412,45.5740953,67
554,Iran,دهستان الوند,47,6,22,15,69,34.5097412,45.5740953,67
555,Iran,دهستان الوند,47,6,22,15,69,34.5097412,45.5740953,67
556,Iran,دهستان الوند,47,6,22,15,69,34.5097412,45.5740953,67
557,Israel,Jerusalem,53,9,36,25.1,49,31.79445,35.21997,17
558,Israel,Jerusalem,37,na,36,na,49,31.789032,35.202641,17
559,Israel,Jerusalem,37,9,36,5.1,49,31.768319,35.21371,17
560,Israel,Jerusalem,37,na,36,na,49,31.789032,35.202641,17
561,Israel,Jerusalem,53,9,36,25.1,49,31.79445,35.21997,17
562,Palestinian Territory,Beitar Ilit,36,na,36,na,48,31.65647,35.11681,16
563,Israel,Jerusalem,37,na,36,na,49,31.75709,35.21741,17
564,Israel,Jerusalem,37,9,36,5.1,49,31.768319,35.21371,17
565,Israel,Jerusalem,37,na,36,na,49,31.789032,35.202641,17
566,Israel,Jerusalem,53,9,36,25.1,49,31.79445,35.21997,17
567,Israel,Jerusalem,37,9,36,5.1,49,31.768319,35.21371,17
568,Israel,Jerusalem,37,na,36,na,49,31.75709,35.21741,17
569,Israel,Jerusalem,37,9,36,5.1,49,31.768319,35.21371,17
570,Italy,Rome,53,na,36,na,47,41.8482263,12.5759027,14
571,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
572,Italy,Rome,50,0.1,36,2.3,49,41.9248746,12.4934413,15
573,Italy,Rome,50,0.1,36,2.3,49,41.9248746,12.4934413,15
574,Italy,Rome,53,na,36,na,47,41.8482263,12.5759027,14
575,Italy,Cerano,1,0.1,35,3.7,52,45.4099034,8.7875429,18
576,Italy,Rome,53,na,36,na,47,41.8482263,12.5759027,14
577,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
578,Italy,Rome,50,0.1,36,2.3,49,41.9248746,12.4934413,15
579,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
580,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
581,Italy,Rome,50,na,36,na,47,41.9363397,12.6544146,14
582,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
583,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
584,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
585,Italy,Rome,55,0.1,34,8.3,49,41.9328321,12.5012473,14
586,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
587,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
588,Italy,Rome,53,0.1,34,16.5,49,41.9071831,12.4466876,14
589,Italy,Rome,53,0.1,34,16.5,49,41.9071831,12.4466876,14
590,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
591,Italy,Rome,53,0.1,34,16.5,49,41.9071831,12.4466876,14
592,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
593,Italy,Rome,53,0.1,34,16.5,49,41.9071831,12.4466876,14
594,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
595,Italy,Rome,53,0.1,34,16.5,49,41.9071831,12.4466876,14
596,Italy,Rome,53,0.1,34,16.5,49,41.9071831,12.4466876,14
597,Italy,Rome,50,0.1,36,2.3,49,41.9248746,12.4934413,15
598,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
599,Italy,Rome,42,na,34,na,49,41.8932669,12.4753855,14
600,Japan,Bunkyo,16,2.3,31,14.9,95,35.7334675,139.7551411,44
601,Japan,Hino,10,3.4,16,7.5,91,35.6622228,139.4280321,44
602,Japan,Minato,6,5.6,31,13,113,35.6422723,139.7354456,50
603,Japan,Shibuya,12,4.5,31,13.9,113,35.6639824,139.6979483,50
604,Japan,Shibuya,12,4.5,31,13.9,113,35.6639824,139.6979483,50
605,Japan,Shibuya,12,4.5,31,13.9,113,35.6639824,139.6979483,50
606,Japan,Minato,6,5.6,31,13,113,35.6422723,139.7354456,50
607,Japan,Sagamihara,7,1.2,24,4.7,112,35.5213336,139.4078666,44
608,Japan,Nakano,10,2.3,31,5.6,93,35.7003943,139.6824123,42
609,Japan,Samukawa,5,2.3,27,6.5,110,35.3728393,139.3847442,42
610,Japan,Shibuya,12,4.5,31,13.9,113,35.6639824,139.6979483,50
611,Japan,Suginami,10,6.7,31,6.5,93,35.6905576,139.6022801,42
612,Japan,Bunkyo,16,2.3,31,14.9,95,35.7334675,139.7551411,44
613,Japan,Chiyoda,14,3.4,31,17.6,95,35.692745,139.7680749,44
614,Japan,Bunkyo,16,2.3,31,14.9,95,35.7334675,139.7551411,44
615,Japan,Bunkyo,11,2.3,31,10.2,95,35.7193411,139.7347261,44
616,Japan,Setagaya,9,3.4,30,5.6,102,35.6516036,139.595188,42
617,Jordan,Amman,25,na,34,na,34,32.022758,35.847744,16
618,Jordan,Amman,46,na,34,na,34,31.94502,35.8805,16
619,Jordan,Amman,26,na,34,na,34,31.987677,35.823448,16
620,Jordan,Amman,25,na,34,na,34,32.022758,35.847744,16
621,Jordan,Amman,46,na,34,na,34,31.94502,35.8805,16
622,Jordan,Amman,25,na,34,na,34,32.022758,35.847744,16
623,Kazakhstan,Astana,9,3.4,12,6.2,92,51.125286,71.46722,42
624,Kazakhstan,Astana,9,3.4,12,6.2,92,51.125286,71.46722,42
625,Kazakhstan,Astana,9,3.4,12,6.2,92,51.125286,71.46722,42
626,Kenya,Nairobi,143,na,6,na,58,-1.23437,36.81732,33
627,Kenya,Nairobi,143,na,6,na,58,-1.23437,36.81732,33
628,Kenya,Nairobi,143,na,6,na,58,-1.23437,36.81732,33
629,Kenya,Nairobi,143,na,6,na,58,-1.23437,36.81732,33
630,Kenya,Nairobi,143,na,6,na,58,-1.23437,36.81732,33
631,Kenya,Nairobi,143,na,6,na,58,-1.23437,36.81732,33
632,Kenya,Nairobi,143,na,6,na,58,-1.23437,36.81732,33
633,Kenya,Nairobi,143,na,6,na,58,-1.23437,36.81732,33
634,Kenya,Nairobi,143,na,6,na,58,-1.23437,36.81732,33
635,Kenya,Nairobi,143,na,6,na,58,-1.23437,36.81732,33
636,Kenya,Nairobi,143,na,6,na,58,-1.23437,36.81732,33
637,Kenya,Nairobi,143,na,6,na,58,-1.23437,36.81732,33
638,Kenya,Nairobi,143,na,6,na,58,-1.23437,36.81732,33
639,Kyrgyzstan,Bishkek City,61,na,14,na,87,42.827625,74.58384,57
640,Kyrgyzstan,Bishkek City,61,na,14,na,87,42.827625,74.58384,57
641,Kyrgyzstan,Bishkek City,61,na,14,na,87,42.827625,74.58384,57
642,Kyrgyzstan,Bishkek City,61,na,14,na,87,42.827625,74.58384,57
643,Kyrgyzstan,Bishkek City,61,na,14,na,87,42.827625,74.58384,57
644,Kyrgyzstan,Bishkek City,61,na,14,na,87,42.827625,74.58384,57
645,Lithuania,Naujoji Akmenė,87,na,24,na,20,56.316814,22.903861,5
646,Lithuania,Naujoji Akmenė,87,na,24,na,20,56.316814,22.903861,5
647,Lithuania,Naujoji Akmenė,87,na,24,na,20,56.316814,22.903861,5
648,Lithuania,Naujoji Akmenė,87,na,24,na,20,56.316814,22.903861,5
649,Lithuania,Naujoji Akmenė,87,na,24,na,20,56.316814,22.903861,5
650,Lithuania,Naujoji Akmenė,87,na,24,na,20,56.316814,22.903861,5
651,Lithuania,Naujoji Akmenė,87,na,24,na,20,56.316814,22.903861,5
652,Lithuania,Naujoji Akmenė,87,na,24,na,20,56.316814,22.903861,5
653,Lithuania,Naujoji Akmenė,87,na,24,na,20,56.316814,22.903861,5
654,Lithuania,Naujoji Akmenė,87,na,24,na,20,56.316814,22.903861,5
655,Lithuania,Naujoji Akmenė,87,na,24,na,20,56.316814,22.903861,5
656,Lithuania,Naujoji Akmenė,87,na,24,na,20,56.316814,22.903861,5
657,Lithuania,Naujoji Akmenė,87,na,24,na,20,56.316814,22.903861,5
658,Lithuania,Naujoji Akmenė,1,na,24,na,20,56.316814,22.903861,5
659,Lithuania,Naujoji Akmenė,1,na,24,na,20,56.316814,22.903861,5
660,Lithuania,Naujoji Akmenė,1,na,24,na,20,56.316814,22.903861,5
661,Lithuania,Naujoji Akmenė,1,na,24,na,20,56.316814,22.903861,5
662,Israel,Mate Asher Regional Council,48,na,36,na,41,32.88966,35.09703,19
663,Israel,Mate Asher Regional Council,48,na,36,na,41,32.88966,35.09703,19
664,Israel,Mate Asher Regional Council,48,na,36,na,41,32.88966,35.09703,19
665,Israel,Mate Asher Regional Council,48,na,36,na,41,32.88966,35.09703,19
666,Israel,Mate Asher Regional Council,48,na,36,na,41,32.88966,35.09703,19
667,Israel,Mate Asher Regional Council,48,na,36,na,41,32.88966,35.09703,19
668,Israel,Mate Asher Regional Council,48,na,36,na,41,32.88966,35.09703,19
669,Israel,Mate Asher Regional Council,48,na,36,na,41,32.88966,35.09703,19
670,Côte d'Ivoire,Cocody,55,na,4,na,69,5.36,-4.0083,34
671,Côte d'Ivoire,Cocody,55,na,4,na,69,5.36,-4.0083,34
672,Côte d'Ivoire,Cocody,55,na,4,na,69,5.36,-4.0083,34
673,Côte d'Ivoire,Cocody,55,na,4,na,69,5.36,-4.0083,34
674,Lithuania,Noreikiškės,46,na,29,na,25,54.8878169,23.845993,7
675,Lithuania,Vilnius,34,na,28,na,31,54.7117424,25.2974345,8
676,Lithuania,Vilnius,34,na,28,na,31,54.7117424,25.2974345,8
677,Lithuania,Vilnius,34,na,28,na,31,54.7117424,25.2974345,8
678,Lithuania,Vilnius,34,na,28,na,31,54.7117424,25.2974345,8
679,Lithuania,Vilnius,34,na,28,na,31,54.7117424,25.2974345,8
680,Lithuania,Vilnius,34,na,28,na,31,54.7117424,25.2974345,8
681,Lithuania,Klaipėda,62,na,32,na,23,55.6848552,21.1840107,7
682,Lithuania,Vilnius,34,na,28,na,31,54.7117424,25.2974345,8
